id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,screen,sms,mood
AS14.07,2014-04-20,0.0297619047619047,3.371352941176471,18.99074074074074,14.091,,,,10.042,117.18,,28.115666666666662,,,,-2.0,-1.0,23.987666702270488,,3.0
AS14.07,2014-04-21,0.0249770431588613,7.518671641791045,20.59155405405405,215.294,,,,9.8394,74.19888461538461,59.3365,38.7365,,,,-0.4,0.8,22.12150978107077,,7.0
AS14.07,2014-04-22,0.0220833333333333,6.466738095238095,23.61552272727273,,,,,9.868799999999998,16.924285714285713,,,,,,-0.2,0.4,20.94739998579025,1.0,6.0
AS14.07,2014-04-23,0.0425213675213675,5.35042718446602,17.4930198019802,98.756,,,,7.32475,139.9264,81.312,,,,1.0,-0.6666666666666666,0.0,20.14898359970968,,6.0
AS14.07,2014-04-24,0.0203703703703703,6.177630434782609,16.82617543859649,,,,,5.5005,42.9442,,,1.003,,1.0,-0.6,0.4,30.32638596233568,1.0,6.0
AS14.07,2014-04-25,0.0297619047619047,4.671065573770492,16.00069387755102,153.495,,,,8.716,89.42519999999999,,,,,1.0,0.3333333333333333,-0.6666666666666666,16.57224637529125,,4.0
AS14.07,2014-04-26,0.0189157390698018,6.2272,18.59986363636364,108.74,,,,10.908,72.24523076923077,,33.172,,,,-0.4,-0.2,25.633529459728923,,5.0
AS14.07,2014-04-27,0.0134077528240234,5.324,14.12045238095238,147.25533333333337,,,,17.215249999999997,72.2035,,53.51,,,1.0,-0.6,0.4,24.106776337874567,1.0,6.0
AS14.07,2014-04-28,0.0536231159130319,6.258165048543689,17.461739361702126,108.60227272727272,,,,7.925285714285714,28.90876,1.004,13.297545454545457,2.4033333333333333,,1.0,0.25,0.75,22.262234057517755,1.0,7.0
AS14.07,2014-04-29,0.0524165046359825,7.112282051282052,20.533651785714284,87.7945,,14.065,,7.1003333333333325,58.1446,,61.620666666666665,,,1.0,-2.0,0.0,24.096384614378536,1.0,5.0
AS14.07,2014-04-30,0.0241479188161226,6.665506329113924,15.098128,226.14333333333332,,,,8.033,69.806,,41.3824,,,,-2.0,0.5,17.2140602462263,,5.0
AS14.07,2014-05-01,0.016281512605042,5.923027027027027,18.83834782608696,144.158,,,,10.73,70.56566666666667,,49.2575,,,,-1.6666666666666667,-0.3333333333333333,28.428419366959584,,5.0
AS14.07,2014-05-02,0.0395748363207041,4.830151515151515,11.761793103448277,166.687,,,,12.80175,69.02108333333334,,56.0475,,,,-0.6,0.6,24.067122794034187,,6.0
AS14.07,2014-05-03,0.0141666666666666,6.287333333333333,9.67215789473684,151.789,,,,9.34375,109.0,,,,,1.0,-0.6666666666666666,0.0,20.053049993515007,,6.0
AS14.07,2014-05-04,0.0511904761904762,6.505208333333333,27.7235625,51.12933333333333,,,,9.085,50.315,,,,,,-1.0,1.0,50.13381251692767,,8.0
AS14.07,2014-05-05,,,,,,,,,,,,,,,-1.5,0.5,,,6.0
AS14.08,2014-02-17,,,,,,,,,,,,,,,,,,1.0,
AS14.08,2014-02-18,,,,,,,,,,,,,,,,,,1.0,
AS14.08,2014-02-25,,,,,,,,,,,,,,1.0,,,,,
AS14.08,2014-02-28,,,,,,,,,,,,,,,,,,1.0,
AS14.08,2014-03-03,,,,,,,,,,,,,,,,,,1.0,
AS14.08,2014-03-05,,,,,,,,,,,,,,,0.0,1.0,,,6.0
AS14.08,2014-03-06,,,,,,,,,,,,,,,-0.6,1.0,,1.0,7.0
AS14.08,2014-03-07,,,,,,,,,,,,,,,0.6,1.0,,1.0,7.0
AS14.08,2014-03-08,,,,,,,,,,,,,,,0.0,1.0,,,6.0
AS14.08,2014-03-09,,,,,,,,,,,,,,,-1.0,,,,7.0
AS14.08,2014-03-10,,,,,,,,,,,,,,,-1.0,1.0,,1.0,6.0
AS14.08,2014-03-11,,,,,,,,,,,,,,,0.4,1.0,,1.0,7.0
AS14.08,2014-03-12,,,,,,,,,,,,,,,0.6,1.0,,,7.0
AS14.08,2014-03-13,,4.5959,8.509749999999999,,,,,5.17,16.5926,,,13.062,,,0.0,1.0,32.66300003345196,1.0,7.0
AS14.08,2014-03-14,,4.170888888888888,8.34368181818182,,,,,8.4516,27.043962962962965,47.40222222222222,19.412,6.703,,,-0.2,1.0,41.41877502799036,1.0,7.0
AS14.08,2014-03-15,,3.006333333333333,12.379619047619046,38.795,,,17.086,8.110800000000001,28.103,,,,,,-0.6,1.0,44.98152941815997,1.0,6.0
AS14.08,2014-03-16,,3.689333333333333,7.9655625,,,,,7.034375,37.51266666666667,,,11.119,,,-1.25,1.0,46.47139999071759,,7.0
AS14.08,2014-03-17,0.0055555555555555,4.041714285714286,9.538590909090908,,,,,6.839499999999999,40.909666666666666,,,,,,0.0,1.0,27.050160007476805,,6.0
AS14.08,2014-03-18,0.0044061302681992,2.96,10.886727272727272,47.59666666666667,,,,6.733857142857143,25.2148125,,,,,,-0.2,1.0,34.544599986076335,,6.0
AS14.08,2014-03-19,0.0092515482461381,3.4038888888888885,10.45325,6.61775,,,,6.512857142857143,34.5685,,,9.098,,1.0,-0.2,1.0,35.1664827281031,,7.0
AS14.08,2014-03-20,0.0052068141306109,2.7585,13.50925,,,,,6.8585714285714285,37.39175,,,,,,-0.2,1.0,25.22699997901917,1.0,7.0
AS14.08,2014-03-21,0.0089423023646526,4.151875,11.565720930232558,,,,,7.454428571428571,17.737928571428572,,,16.105333333333334,,,-0.4,1.0,30.88826785343033,1.0,7.0
AS14.08,2014-03-22,0.0023581568290957,3.519,6.883565217391305,,,,,6.165285714285714,37.72975,89.938,,16.075,,,-0.4,1.0,32.83115001916884,,6.0
AS14.08,2014-03-23,0.0108096016976183,4.314125,5.537166666666667,,,,,7.031714285714286,25.3239,40.405125,,12.055666666666667,,1.0,-0.2,1.0,27.27850000725853,,7.0
AS14.08,2014-03-24,0.0099109065113648,2.4045,8.31188888888889,,,,,7.431857142857142,22.206314285714285,,,5.531499999999999,,,-0.8,1.0,30.82436666488649,,7.0
AS14.08,2014-03-25,0.0030700916730328,4.534,4.986785714285714,44.56,,,,5.867000000000001,19.7949375,,,,,,-0.6,1.0,27.9339615381681,1.0,7.0
AS14.08,2014-03-26,0.0082887700534759,4.083083333333334,13.669823529411763,112.399,,,161.499,7.662999999999999,22.91846153846154,,,11.029,,,-0.25,,29.856500019629795,1.0,6.0
AS14.08,2014-03-27,0.0065603136691255,2.9445714285714284,8.967735294117647,,,,,8.141,19.95135,,,12.025,,,0.0,1.0,18.635542862755923,1.0,6.0
AS14.08,2014-03-28,0.0102282043637854,3.4547142857142856,10.434463414634148,,,,,7.432571428571428,19.284142857142857,,9.737222222222222,,,1.0,-0.25,1.0,27.582267859152385,1.0,7.0
AS14.08,2014-03-29,0.0063175675675675,3.4344,14.791952380952385,16.22225,,,,6.799444444444444,34.26930769230769,,,,,,-0.1666666666666666,1.0,34.07945457371795,1.0,7.0
AS14.08,2014-03-30,0.0084519968002751,4.963,6.903782608695653,,,,,7.1803333333333335,39.70766666666667,,,,,,0.0,1.0,32.83799994619269,,7.0
AS14.08,2014-03-31,0.0022700119474313,3.048,10.49542,6.728000000000001,,,,8.444333333333333,20.79190909090909,,,14.035,,,0.0,1.0,37.98648716853214,,7.0
AS14.08,2014-04-01,0.0151960784313725,3.525625,10.005933333333331,11.513125,,,,6.643222222222223,25.820999999999994,,,3.005,,,-1.0,1.0,29.140321450574078,,7.0
AS14.08,2014-04-02,0.0082895473593854,4.028,9.609,19.154,,,,5.748222222222222,18.926,,,20.146,,,-0.4,1.0,31.419312536716443,,7.0
AS14.08,2014-04-03,0.0032102570664418,3.6467,9.521855072463769,,,,,3.7411666666666665,13.740240000000002,,,11.108,,,0.0,1.0,17.290399980545043,,7.0
AS14.08,2014-04-04,0.0067871336313959,3.3266666666666667,9.54115,,,,,5.745833333333334,19.09368,,,9.065,,1.0,0.25,1.0,22.17670971347439,,8.0
AS14.08,2014-04-05,0.0087809917355371,2.16,9.701814814814815,76.908,,,,6.666,30.167666666666666,,,8.5285,,,0.2,1.0,32.33226922842173,,7.0
AS14.08,2014-04-06,0.0072802352888045,3.0546666666666664,11.283888888888889,5.516,,,,6.8792,29.600944444444444,,,11.055,,,0.0,1.0,37.760647086536174,,8.0
AS14.08,2014-04-07,0.007037847739692,3.8135384615384615,12.085107142857142,36.053,,,,5.344615384615385,18.121317073170733,,7.028,,,1.0,0.0,1.0,22.118305540747112,1.0,7.0
AS14.08,2014-04-08,0.0137862103398616,3.0847272727272728,9.26617857142857,46.5835,,,,7.08175,22.645463414634147,,,15.5985,,,-0.25,1.0,28.952234391123053,,6.0
AS14.08,2014-04-09,0.0060695592286501,4.734285714285714,10.08104,,,,,9.736333333333333,26.3908,,,6.016,,,0.25,1.0,44.47809677739296,,7.0
AS14.08,2014-04-10,0.0033057851239669,2.655235294117648,14.273695652173911,,,,,7.07275,15.950418181818184,,,15.861,,,1.2,1.0,25.422899995531356,,7.0
AS14.08,2014-04-11,0.0069765909481825,3.2465,8.680285714285715,16.0735,,,,4.8116,25.32913793103448,,,3.01,,1.0,0.6,1.0,31.85697369826468,,8.0
AS14.08,2014-04-12,0.0047242506838466,,5.910923076923077,,,,,5.395111111111111,16.005,,,,,,0.0,1.0,25.24986363540996,,7.0
AS14.08,2014-04-13,0.004827095791619,2.715666666666667,9.768387096774193,2.2895,,,,7.484166666666667,15.00518181818182,,,5.043,,,0.0,1.0,21.624562501907334,,8.0
AS14.08,2014-04-14,0.008832425892317,3.423692307692308,10.627026315789474,81.273,,,45.241,5.653090909090909,16.44685185185185,,,7.84825,,,0.2,1.0,27.40361539675643,,7.0
AS14.08,2014-04-15,0.0023809523809523,3.875727272727272,7.2775185185185185,36.189,,,,7.740142857142857,36.0485625,,,,,,-0.8,1.0,31.85177416955271,,6.0
AS14.08,2014-04-16,0.0027777777777777,2.78735,11.77925,11.229,,,48.299,6.4755714285714285,19.39513333333333,,,6.678,,,-0.6,1.0,26.313931029418438,,7.0
AS14.08,2014-04-17,0.0038888888888888,3.6845714285714286,10.232020833333332,36.17925,,,,7.640571428571428,20.271851851851853,27.373200000000004,,3.038,,,-1.0,1.0,31.02314999103545,,6.0
AS14.08,2014-04-18,0.0076003833736884,2.2342500000000003,7.389374999999999,,,,,5.880166666666667,19.535454545454545,,,,,,-0.4,1.0,31.235619022732664,,6.0
AS14.08,2014-04-19,0.0092152787242742,4.143578947368421,9.003875,29.521666666666665,,,,5.866625,28.66290909090909,,22.302,7.023,,,1.4,1.0,32.492479963302614,,8.0
AS14.08,2014-04-20,0.0048993447953894,2.1206,8.5042,43.38550000000001,,,,7.274600000000001,29.458421052631586,,17.156,15.074,,,-1.2,1.0,43.19579998254777,,6.0
AS14.08,2014-04-21,0.006200562060699,4.091333333333334,21.2313,,,,5.032,6.2616,21.16862068965517,,,6.026,,,-1.0,1.0,34.78964997529984,,6.0
AS14.08,2014-04-22,0.0050587172538392,3.188333333333333,9.53872,21.094,,,,6.714,23.97278947368421,,,,,,-0.6,1.0,38.2661724008363,,6.0
AS14.08,2014-04-23,0.0037464985994397,4.051399999999999,9.165106382978724,,,,,7.300571428571429,25.64258823529412,,,,,,0.0,1.0,20.849045466292992,,6.0
AS14.08,2014-04-24,0.0221875285958303,3.783714285714286,11.007,27.632,,,,5.0423,34.05954545454546,,,,,,0.3333333333333333,1.0,29.40188233992632,,7.0
AS14.08,2014-04-25,0.0043749999999999,2.937909090909091,12.4011,,,,163.344,8.6175,24.20983333333333,,,,,,0.0,1.0,26.778187528252605,,6.0
AS14.08,2014-04-26,0.0027281746031746,3.071,13.809142857142858,,,,,5.831799999999999,33.946285714285715,,,,,,-0.5,1.0,36.981263185802256,,6.0
AS14.08,2014-04-27,0.0054298371647509,4.119666666666666,4.879181818181818,,,,,8.5445,35.3605,,,,,,-0.8333333333333334,1.0,39.4927999973297,1.0,6.0
AS14.08,2014-04-28,0.0053359683794466,1.9965,5.395615384615384,109.162,,,,5.6676,39.25733333333333,,,,,,-0.8,1.0,41.390117659288286,,7.0
AS14.08,2014-04-29,0.0111511271175136,3.073571428571429,9.035833333333334,37.136,,,,9.84375,31.707999999999995,,,,,,-0.25,1.0,35.39607407428601,,6.0
AS14.08,2014-04-30,0.004281337535014,3.3375,10.92132142857143,50.6385,,,,7.6628,29.06105555555556,,,,,,-0.5,1.0,47.75739125583482,,7.0
AS14.08,2014-05-01,0.003969482529854,5.05725,8.167894736842106,2.30125,,,,9.507666666666667,37.21644444444444,,,3.004,,,0.4,1.0,42.49642859186447,,7.0
AS14.08,2014-05-02,0.0,4.9703333333333335,7.89805,29.418,,,,7.58375,23.63122222222222,,,3.172,,,-0.4,1.0,39.22935717446461,,7.0
AS14.08,2014-05-03,0.000790513833992,3.716727272727273,9.462869565217392,,,,,6.104499999999999,29.770909090909093,,6.071,11.0535,,,0.4,1.0,44.16289999485014,,7.0
AS14.08,2014-05-04,0.0131210321119043,3.79,9.333804347826089,,,,,8.5835,37.5289,,23.193,,,1.0,-0.2,1.0,34.520533347129835,,7.0
AS14.08,2014-05-05,0.0026041666666666,,7.316800000000001,,,,,5.55375,51.1205,,,,,,-1.0,1.0,43.969166636466944,,7.0
AS14.09,2014-02-17,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-18,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-19,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-22,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-23,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-25,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.09,2014-02-26,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-27,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-02-28,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.09,2014-03-01,,,,,,,,,,,,,,,,,,1.0,
AS14.09,2014-03-02,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-05,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.09,2014-03-06,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-07,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.09,2014-03-08,,,,,,,,,,,,,,,,,,1.0,
AS14.09,2014-03-09,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.09,2014-03-10,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-12,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.09,2014-03-16,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-17,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-18,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-19,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.09,2014-03-20,,,,,,,,,,,,,,1.0,,,,,
AS14.09,2014-03-21,,7.32675,23.11758620689655,5.578826086956522,,,2.113,5.58425,,,,1.0099999999999998,,1.0,0.0,1.0,43.48665785789488,1.0,7.0
AS14.09,2014-03-22,0.0214285714285714,8.1946,28.42383333333333,4.614545454545454,,,4.436333333333333,4.421333333333333,61.284000000000006,12.285,,1.003,3.02,,0.0,0.6666666666666666,39.581494126600376,,7.0
AS14.09,2014-03-23,0.0213768115942028,5.913166666666666,27.170219178082192,3.603041095890411,,,,11.399833333333332,18.333,15.755,,1.018,,,0.75,0.25,56.303720582934005,1.0,7.0
AS14.09,2014-03-24,0.0212962962962962,8.608285714285715,28.056,3.723236686390533,10.8984,,2.0455,10.0846,31.6504375,20.87908333333333,29.518363636363635,1.835,,,0.5,0.5,41.769019809099696,,7.0
AS14.09,2014-03-25,0.0148550724637681,8.686083333333334,22.18420408163265,3.867919254658385,21.224,,2.117,12.063333333333333,20.49983333333333,32.474,,1.0053333333333334,17.433,1.0,0.4,-0.2,55.9132947495109,,6.0
AS14.09,2014-03-26,0.0222222222222222,8.528866666666666,21.688875,4.183441441441442,61.349,,1.004,11.72825,28.98609090909091,,,3.0315,,1.0,0.5,0.75,48.02054795173749,1.0,8.0
AS14.09,2014-03-27,0.0155797101449275,9.7292,26.51496,4.04277380952381,,,,8.5664,48.47875,1.01,22.4956,,14.396,1.0,-0.4,0.8,48.29653331836065,,8.0
AS14.09,2014-03-28,0.0229213907785336,8.49,23.809646153846156,4.226435483870968,28.0355,,2.032,8.661,36.714875,20.836866666666666,5.730666666666667,2.026,,1.0,-0.25,1.0,61.58677614624816,,8.0
AS14.09,2014-03-29,0.0131578947368421,13.51529411764706,28.20378494623656,4.026642857142857,,,,12.7778,19.6105,39.4255,,1.621,,1.0,-0.4,1.0,55.86533734310104,,8.0
AS14.09,2014-03-30,0.0351851851851851,6.360666666666667,32.10918309859155,4.4215277777777775,21.601,,,10.45375,44.71754545454546,,,1.3536666666666666,16.89,1.0,-1.0,1.0,40.84721998929978,1.0,8.0
AS14.09,2014-03-31,0.0390151515151515,8.883999999999999,27.015228915662654,3.788728571428571,32.42733333333333,,4.1,8.2515,10.145,15.879730769230768,,1.3476666666666663,,1.0,-0.2,0.2,49.03132999420165,,7.0
AS14.09,2014-04-01,0.0307017543859649,9.912958333333334,30.382214285714287,4.600891752577319,,,,12.819399999999998,35.699333333333335,68.59,108.856,1.0142,,1.0,0.0,0.6,48.21827174787935,,8.0
AS14.09,2014-04-02,0.0083333333333333,13.819428571428572,18.688290322580645,4.461720930232558,,,,9.1834,33.83,,,1.7712499999999998,32.864,1.0,0.2,0.0,46.16355356999807,,6.0
AS14.09,2014-04-03,0.0333333333333333,8.59209090909091,25.467675675675675,4.728484693877551,24.3225,,2.02,9.9504,23.557,23.58375,40.1235,,,1.0,0.0,0.6,36.394580149468574,,8.0
AS14.09,2014-04-04,0.0175438596491227,9.36588888888889,28.16627536231884,4.007324840764331,15.924,175.019,,10.166833333333336,,16.8379,,1.029,,1.0,-0.75,0.75,50.387229732564975,1.0,7.0
AS14.09,2014-04-05,0.0320175438596491,7.578714285714285,23.88067901234568,3.691766666666666,,80.992,1.012,9.95975,54.6,,,1.007,,,0.0,0.75,38.24535514706764,,8.0
AS14.09,2014-04-06,0.0403508771929824,9.128333333333334,28.77241772151899,4.005684848484848,51.71,,4.025,7.535571428571429,35.41766666666667,,4.098,2.0295,24.224,,-0.4,0.8,52.26960826657484,,7.0
AS14.09,2014-04-07,0.0261904761904761,8.632777777777777,33.90039215686274,4.088064748201439,38.169,,3.043,9.103142857142858,40.6465,23.2108,,,15.058666666666667,,-0.5,0.0,41.56947501897812,,6.0
AS14.09,2014-04-08,0.0345238095238095,7.172909090909091,24.724166666666665,4.414891719745223,11.196666666666667,,1.032,13.1988,17.185499999999998,23.885818181818184,,,,,0.0,0.6,37.1504356459816,1.0,7.0
AS14.09,2014-04-09,0.0245833333333333,8.257624999999999,25.85021739130435,3.162989898989899,23.372,,,9.778,14.191,26.014,,,,1.0,0.25,0.25,48.43253031282713,,6.0
AS14.09,2014-04-10,0.0303571428571428,5.79875,20.65913043478261,4.105261538461538,,,,9.6935,13.53175,,77.658,1.0095,,1.0,0.75,0.0,55.22146671613057,,6.0
AS14.09,2014-04-11,0.03,2.008,21.86574285714286,3.3538059701492533,23.749,,,9.648,,23.84583333333333,25.55116666666667,,,,0.0,0.6,32.31960524383344,,7.0
AS14.09,2014-04-12,0.0124999999999999,,34.00434146341463,4.493535714285715,,,,10.5504,,,,1.514,,1.0,0.0,0.8,67.30156757380512,,7.0
AS14.09,2014-04-13,0.0270833333333333,6.0935,31.4660625,3.1440185185185183,,,,5.069333333333333,,16.9908,,1.008,,,-0.8,0.0,35.8861153767659,1.0,6.0
AS14.09,2014-04-14,0.0833333333333331,7.152,15.557166666666667,4.963454545454546,,,2.5145,12.7395,,38.86,,,,1.0,-0.2,-0.2,26.554483875151604,1.0,6.0
AS14.09,2014-04-15,0.0263888888888888,9.0885,17.561821428571427,4.719666666666667,,,,5.6385000000000005,,,,,,1.0,0.0,0.0,34.219756745003345,1.0,6.0
AS14.09,2014-04-16,0.0155844155844155,5.060499999999999,22.032,3.904722222222222,,,,,,,,,,,-0.5,-0.25,53.52563639120621,,6.0
AS14.09,2014-04-17,0.0350733901515151,7.898999999999999,24.51114705882353,3.803659340659341,36.512,,,8.06475,,6.146285714285715,30.3282,1.7023333333333337,,1.0,0.0,0.75,40.95274074872333,1.0,7.0
AS14.09,2014-04-18,0.0217171717171717,1.305,18.44625,4.451239436619718,20.05475,,2.06,12.053,19.0585,22.127,,1.5054999999999998,,1.0,-1.2,0.6,43.26345454562795,1.0,7.0
AS14.09,2014-04-19,0.0065340909090909,2.6314,30.140066666666662,5.326896551724138,,,4.028,10.4015,18.238,26.785,,,,,0.25,1.0,36.02909997304285,,8.0
AS14.09,2014-04-20,0.0253787878787878,2.012,41.36833333333333,3.625521739130434,,,,,,20.442666666666668,,,,,0.0,0.25,22.16215791200337,,6.0
AS14.09,2014-04-21,0.0153093434343434,15.712,13.3558,3.0897222222222225,32.886,,,8.1695,,,108.031,1.1025,,1.0,-1.0,0.5,56.542266654968245,,6.0
AS14.09,2014-04-22,0.0079545454545454,7.972785714285714,34.03588235294118,4.920481481481482,,,,,26.468,,,,,1.0,-0.2,0.4,63.13453330993646,,7.0
AS14.09,2014-04-23,0.0228994490358126,9.89225,29.958266666666667,3.831,71.327,,,,28.135,,30.26,,,1.0,-0.3333333333333333,0.3333333333333333,57.28866664568581,1.0,6.0
AS14.09,2014-04-24,0.0144085081585081,7.797333333333333,25.24825,3.518611111111112,,,,7.085,,4.024,,,5.032,1.0,0.2,1.0,33.21030433281608,,7.0
AS14.09,2014-04-25,0.0123966942148759,4.023,23.00957142857143,3.822774193548387,47.889,,,8.504333333333333,,,17.815,,14.066,,0.25,1.0,34.15554056296476,,7.0
AS14.09,2014-04-26,0.0195454545454545,14.9464,21.375894736842103,3.758111111111111,6.072,,,12.925,8.226,,,,25.462,,0.0,1.0,45.06314285312384,,8.0
AS14.09,2014-04-27,,,,,,,,,,,,,,,-1.0,0.25,,,6.0
AS14.09,2014-04-28,,,,,,,,,,,,,,,0.0,0.6,,,7.0
AS14.09,2014-04-29,,,,,,,,,,,,,,,-0.5,0.5,,,7.0
AS14.09,2014-04-30,,,,,,,,,,,,,,,-0.5,0.75,,,7.0
AS14.09,2014-05-01,,,,,,,,,,,,,,,-0.25,0.75,,,8.0
AS14.09,2014-05-02,,,,,,,,,,,,,,,0.0,0.8,,,8.0
AS14.09,2014-05-03,,,,,,,,,,,,,,,0.25,0.75,,,8.0
AS14.09,2014-05-04,,,,,,,,,,,,,,,0.2,0.4,,,7.0
AS14.09,2014-05-05,,,,,,,,,,,,,,,-1.0,0.5,,,6.0
AS14.12,2014-02-19,,,,,,,,,,,,,,,,,,1.0,
AS14.12,2014-02-20,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-02-21,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-02-22,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-02-23,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-02-26,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.12,2014-02-27,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-02-28,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-01,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-02,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-03,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-05,,,,,,,,,,,,,,,,,,1.0,
AS14.12,2014-03-07,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.12,2014-03-08,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.12,2014-03-09,,,,,,,,,,,,,,,,,,1.0,
AS14.12,2014-03-10,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-12,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-14,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.12,2014-03-15,,,,,,,,,,,,,,1.0,0.0,-0.5,,1.0,6.0
AS14.12,2014-03-16,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-18,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-19,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-20,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-21,,,,,,,,,,,,,,1.0,,,,,
AS14.12,2014-03-25,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.12,2014-03-27,0.1153264438471318,4.459661764705882,20.958166666666667,34.5645,,,,8.56,46.89148717948718,,,5.052,,1.0,-0.5,1.0,38.18292857067926,,7.0
AS14.12,2014-03-28,0.0727664576802507,4.468495689655173,34.22057142857143,22.809631578947368,,,,14.65125,44.27303773584906,,,4.723,,1.0,0.0,0.75,37.03288889120496,,7.0
AS14.12,2014-03-29,0.0907545711064502,4.947118881118881,31.792736842105263,24.631064516129037,,,,10.3414,50.73930434782609,20.2236,3.393875,4.06,,1.0,1.0,1.0,23.819662645638704,,7.0
AS14.12,2014-03-30,0.0500026692883375,4.787705882352941,21.19909677419355,24.6907,,,,10.7338,65.32278571428571,,,3.0234,,1.0,-0.2,0.25,24.343546889722344,,6.0
AS14.12,2014-03-31,0.0545096001570281,4.93680808080808,24.855,24.214764705882352,5.52,11.03,17.189,9.5114,78.30591666666668,13.758869565217392,,,,1.0,0.4,0.4,19.31916418004392,,6.0
AS14.12,2014-04-01,0.1407921548420124,4.192466292134832,23.105560606060607,44.19364705882353,7.118,3.766,,8.9292,48.07184615384615,17.01975,,,,1.0,0.4,0.75,35.09563042806543,,6.0
AS14.12,2014-04-02,0.1048388572085729,4.167145251396648,19.599655172413797,18.35625,9.022,,44.16688888888889,9.493,40.734804347826085,12.855,,,,1.0,-0.4,0.3333333333333333,27.349368421654948,,6.0
AS14.12,2014-04-03,0.117281003310415,4.351017167381975,27.41647272727273,31.550451612903224,6.720833333333334,,20.838,8.126,53.31597777777778,23.7075,,,,1.0,0.4,0.0,33.494514506796136,,6.0
AS14.12,2014-04-04,0.0224611878649765,4.426676300578034,27.064217391304343,54.58733333333333,,,32.287727272727274,9.1,45.42236,23.702714285714286,,,,1.0,0.3333333333333333,0.6666666666666666,37.57930951459067,1.0,6.0
AS14.12,2014-04-05,0.1220504140141249,4.575690647482015,19.312727272727276,23.362944444444445,5.2425,4.009,,7.14125,58.6356875,30.583428571428573,,,,1.0,0.0,0.4,25.39246154617478,1.0,7.0
AS14.12,2014-04-06,0.0692637768418075,5.15558024691358,23.71157142857143,53.93475,,,,7.869,117.98211111111112,20.742600000000003,,,,,0.25,0.75,25.02255883637598,,6.0
AS14.12,2014-04-07,0.1065921869764193,4.537081632653061,19.81274074074074,8.795333333333334,9.8758,36.11266666666667,5.036,7.9194,81.55428571428571,41.43083333333333,,3.7985,,,0.2,1.0,31.67947500050068,,6.0
AS14.12,2014-04-08,0.117654971593157,4.832936585365854,28.683820512820517,31.78785,12.665500000000002,,32.96066666666667,8.916599999999999,54.25281034482759,11.7344,,,,1.0,0.0,0.25,30.37423967724005,,6.0
AS14.12,2014-04-09,0.1256394619874402,4.903682608695652,28.05293103448276,29.0245625,12.706,59.93766666666667,44.98675,8.202,50.98020967741936,10.978166666666668,,5.798666666666667,,,0.0,-0.5,29.087574986616776,,5.0
